Date,Open,Low,High,Close
2020-01-15,3101.0,3092.0,3138.0,3123.55
2020-01-16,3129.8,3101.5,3150.0,3112.1
2020-01-17,3112.0,3098.0,3138.0,3118.1
2020-01-20,3130.0,3083.15,3144.65,3103.7
2020-01-21,3096.0,3085.5,3119.0,3097.05
2020-01-22,3105.0,3070.1,3110.0,3076.4
2020-01-23,3072.0,3051.1,3089.95,3065.2
2020-01-24,3068.0,3064.0,3092.95,3074.15
2020-01-27,3069.8,3044.05,3122.95,3082.6
2020-01-28,3089.8,3048.0,3109.6,3060.9
2020-01-29,3079.0,3060.0,3099.0,3091.85
2020-01-30,3108.5,3041.1,3185.0,3145.5
2020-01-31,3150.0,3150.0,3239.95,3180.05
2020-02-01,3173.6,3124.8,3215.6,3143.3
2020-02-03,3143.0,3115.1,3315.15,3284.5
2020-02-04,3270.0,3151.0,3313.0,3162.8
2020-02-05,3185.0,3150.0,3220.9,3161.5
2020-02-06,3170.0,3141.4,3211.0,3149.8
2020-02-07,3164.8,3106.6,3189.0,3134.85
2020-02-10,3138.0,3091.7,3150.85,3103.3
2020-02-11,3125.0,3100.0,3150.0,3145.45
2020-02-12,3164.7,3136.85,3184.65,3146.3
2020-02-13,3149.0,3120.4,3172.2,3136.4
2020-02-14,3145.0,3136.8,3205.0,3146.4
2020-02-17,3152.55,3070.0,3159.45,3075.6
2020-02-18,3064.7,3033.5,3090.55,3082.5
2020-02-19,3092.0,3072.4,3111.95,3090.9
2020-02-20,3091.0,3057.65,3100.05,3065.5
2020-02-24,3077.0,2970.05,3084.65,2980.5
2020-02-25,2992.0,2931.0,3007.0,2947.4
2020-02-26,2937.0,2920.0,2974.0,2946.6
2020-02-27,2944.8,2913.5,2969.95,2936.6
2020-02-28,2890.0,2850.45,2915.0,2890.0
2020-03-02,2920.0,2772.0,2944.5,2792.2
2020-03-03,2700.0,2653.0,2730.0,2692.25
2020-03-04,2720.0,2653.5,2764.5,2711.5
2020-03-05,2719.95,2696.2,2749.0,2703.65
2020-03-06,2640.0,2620.0,2758.0,2735.05
2020-03-09,2675.0,2558.6,2690.0,2573.35
2020-03-11,2580.0,2562.7,2630.0,2591.55
2020-03-12,2519.95,2319.05,2535.0,2338.9
2020-03-13,2249.0,2040.0,2432.45,2357.1
2020-03-16,2315.0,2290.0,2389.0,2339.55
2020-03-17,2345.2,2250.05,2372.7,2270.45
2020-03-18,2290.0,2157.15,2309.9,2169.0
2020-03-19,2119.75,2032.35,2377.4,2166.6
2020-03-20,2189.9,2153.95,2298.9,2242.3
2020-03-23,2052.0,1900.0,2389.0,1935.55
2020-03-24,2000.0,1788.65,2057.9,1937.15
2020-03-25,1917.0,1866.6,1989.0,1946.75
2020-03-26,1998.2,1934.0,2133.9,2106.85
2020-03-27,2149.0,2007.15,2167.0,2053.45
2020-03-30,2016.0,1945.05,2020.8,1986.7
2020-03-31,2037.35,1930.3,2048.4,2022.35
2020-04-01,2000.0,1990.0,2095.8,2051.1
2020-04-03,2051.1,1957.55,2056.3,2033.75
2020-04-07,2065.0,2065.0,2303.55,2280.05
2020-04-08,2180.0,2168.55,2383.45,2241.7
2020-04-09,2290.0,2289.9,2524.95,2435.95
2020-04-13,2430.15,2321.75,2430.15,2397.55
2020-04-15,2410.0,2320.05,2483.6,2335.15
2020-04-16,2330.0,2264.5,2365.0,2333.55
2020-04-17,2380.0,2347.05,2425.05,2379.15
2020-04-20,2410.0,2351.7,2415.0,2378.3
2020-04-21,2344.0,2295.0,2354.45,2323.25
2020-04-22,2323.25,2296.1,2412.1,2379.7
2020-04-23,2379.7,2368.0,2446.95,2430.65
2020-04-24,2410.0,2381.0,2472.0,2445.35
2020-04-27,2470.0,2453.25,2551.85,2505.75
2020-04-28,2510.85,2431.35,2546.4,2463.7
2020-04-29,2474.0,2450.0,2520.0,2499.15
2020-04-30,2525.1,2510.15,2654.0,2623.3
2020-05-04,2550.0,2415.4,2554.95,2442.15
2020-05-05,2475.0,2400.8,2488.9,2422.8
2020-05-06,2425.0,2361.3,2495.0,2471.85
2020-05-07,2470.0,2400.0,2485.75,2406.55
2020-05-08,2446.05,2401.05,2450.0,2419.05
2020-05-11,2430.0,2428.0,2624.95,2566.3
2020-05-12,2531.0,2494.25,2655.9,2628.85
2020-05-13,2774.0,2671.35,2774.0,2696.0
2020-05-14,2601.5,2601.5,2730.0,2702.65
2020-05-15,2705.0,2650.0,2710.0,2663.6
2020-05-18,2650.0,2461.0,2653.35,2477.45
2020-05-19,2518.0,2486.9,2555.0,2509.3
2020-05-20,2496.0,2477.45,2580.45,2557.75
2020-05-21,2634.5,2621.25,2724.2,2640.35
2020-05-22,2623.0,2542.8,2634.5,2553.75
2020-05-26,2580.0,2533.6,2597.95,2564.85
2020-05-27,2569.0,2540.3,2605.0,2580.55
2020-05-28,2588.0,2450.0,2619.5,2600.0
2020-05-29,2603.0,2591.25,2741.0,2710.5
2020-06-01,2730.0,2725.45,2790.0,2758.3
2020-06-02,2759.9,2726.2,2814.25,2796.1
2020-06-03,2825.0,2770.1,2876.5,2783.4
2020-06-04,2778.0,2756.0,2833.2,2817.25
2020-06-05,2842.0,2762.0,2842.9,2776.3
2020-06-08,2800.0,2745.0,2814.0,2801.05
2020-06-09,2805.1,2766.0,2814.6,2791.15
2020-06-10,2790.2,2703.35,2803.95,2717.2
2020-06-11,2717.2,2703.4,2758.0,2718.55
2020-06-12,2610.25,2610.25,2799.05,2782.15
2020-06-15,2774.0,2707.95,2774.0,2728.55
2020-06-16,2764.0,2702.85,2786.95,2718.45
2020-06-17,2718.45,2674.2,2737.8,2689.45
2020-06-18,2689.45,2646.15,2697.15,2678.35
2020-06-19,2690.0,2655.0,2710.0,2674.35
2020-06-22,2690.0,2659.55,2873.95,2855.75
2020-06-23,2890.0,2844.95,2910.1,2862.15
2020-06-24,2899.8,2805.65,2979.9,2817.25
2020-06-25,2789.8,2772.7,2890.0,2820.45
2020-06-26,2853.7,2825.0,2900.0,2867.6
2020-06-29,2825.0,2815.0,2870.0,2859.5
2020-06-30,2902.4,2815.0,2913.45,2826.05
2020-07-01,2838.05,2828.6,2872.0,2842.05
2020-07-02,2857.9,2837.1,2903.45,2879.35
2020-07-03,2899.0,2887.6,2960.0,2932.4
2020-07-06,2942.05,2884.0,2946.0,2897.1
2020-07-07,2901.0,2826.55,2974.0,2847.15
2020-07-08,2882.0,2811.6,2899.0,2852.45
2020-07-09,2878.0,2840.2,2895.0,2882.0
2020-07-10,2875.0,2856.4,2915.0,2894.7
2020-07-13,2898.9,2876.8,2910.0,2900.0
2020-07-14,2898.0,2847.0,2909.9,2899.5
2020-07-15,2915.0,2900.0,2955.0,2942.05
2020-07-16,2944.0,2898.9,2950.0,2942.3
2020-07-17,2950.0,2925.0,3000.0,2995.0
2020-07-20,3001.0,2974.0,3020.0,3002.55
2020-07-21,3015.0,2990.0,3057.0,3004.3
2020-07-22,3011.0,2906.55,3030.15,2985.4
2020-07-23,2965.0,2939.65,3050.0,3032.1
2020-07-24,3030.0,2978.0,3030.0,2985.5
2020-07-27,2990.0,2934.05,3035.0,3020.5
2020-07-28,3021.0,3018.0,3130.0,3119.35
2020-07-29,3127.05,3080.85,3149.0,3099.3
2020-07-30,3110.0,3039.35,3129.95,3048.95
2020-07-31,3068.85,2991.6,3077.9,3004.95
2020-08-03,2990.0,2910.0,3069.9,2917.45
2020-08-04,2939.0,2922.05,2999.0,2969.95
2020-08-05,2986.2,2972.0,3035.45,3009.0
2020-08-06,3024.8,2976.4,3075.0,2991.8
2020-08-07,2991.8,2975.0,3019.0,3001.7
2020-08-10,3001.7,2971.0,3025.0,2993.8
2020-08-11,3020.8,2995.75,3060.0,3007.45
2020-08-12,3007.45,2982.5,3035.0,3023.0
2020-08-13,3040.0,3000.0,3040.0,3017.95
2020-08-14,3022.0,2976.0,3028.25,2987.55
2020-08-17,3014.0,2992.0,3126.0,3115.6
2020-08-18,3124.0,3093.0,3147.0,3104.8
2020-08-19,3110.0,3048.75,3159.0,3059.8
2020-08-20,3059.0,3025.35,3065.0,3036.95
2020-08-21,3062.0,3038.0,3075.0,3053.15
2020-08-24,3062.9,3026.75,3096.0,3039.35
2020-08-25,3054.4,2991.7,3054.4,3009.4
2020-08-26,3080.05,3071.3,3138.0,3082.2
2020-08-27,3082.2,3025.2,3088.75,3043.0
2020-08-28,3044.0,3002.0,3062.45,3014.15
2020-08-31,3025.0,2946.1,3029.0,2967.0
2020-09-01,2947.0,2930.0,3004.0,2958.4
2020-09-02,2950.0,2847.05,2969.7,2880.55
2020-09-03,2909.05,2886.05,2923.7,2896.4
2020-09-04,2880.0,2840.0,2926.1,2883.2
2020-09-07,2898.35,2830.05,2906.85,2898.2
2020-09-08,2899.95,2866.25,2918.0,2901.75
2020-09-09,2875.0,2852.0,2921.7,2910.15
2020-09-10,2917.1,2871.5,2924.35,2914.7
2020-09-11,2914.0,2903.9,2941.95,2916.35
2020-09-14,2922.0,2895.0,2988.0,2957.7
2020-09-15,2957.4,2921.05,2960.0,2937.35
2020-09-16,2942.5,2937.4,3049.0,3037.95
2020-09-17,3015.0,2985.25,3029.95,3019.2
2020-09-18,3023.1,2996.0,3070.0,3050.95
2020-09-21,3045.95,2960.1,3045.95,2986.7
2020-09-22,2984.2,2942.1,3009.45,2985.85
2020-09-23,2993.0,2955.0,3047.6,2986.2
2020-09-24,2964.9,2912.8,3001.9,2931.85
2020-09-25,2954.95,2926.05,2998.5,2957.4
2020-09-28,2976.9,2952.85,3022.3,2966.35
2020-09-29,2992.7,2890.0,3011.0,2897.5
2020-09-30,2897.55,2870.0,2939.0,2881.1
2020-10-01,2940.0,2940.0,3113.95,2985.4
2020-10-05,3016.4,2930.05,3020.0,2952.3
2020-10-06,2985.0,2951.0,2993.0,2972.25
2020-10-07,2975.0,2954.55,3097.95,3077.4
2020-10-08,3070.0,3051.0,3110.8,3074.55
2020-10-09,3080.0,3027.6,3097.65,3059.8
2020-10-12,3051.0,3011.1,3074.65,3022.75
2020-10-13,3025.0,2996.2,3051.1,3034.45
2020-10-14,3037.95,3020.0,3075.0,3054.15
2020-10-15,3059.95,3019.45,3130.0,3027.4
2020-10-16,3030.0,3029.0,3092.0,3044.75
2020-10-19,3070.0,2970.2,3071.95,2980.0
2020-10-20,2980.0,2957.0,3018.55,3004.2
2020-10-21,3030.0,2992.05,3039.15,3018.0
2020-10-22,3009.8,2977.0,3039.45,3006.2
2020-10-23,3030.0,2997.15,3095.5,3082.25
2020-10-26,3097.95,2885.0,3113.75,2895.15
2020-10-27,2910.0,2853.05,2972.25,2947.35
2020-10-28,2947.0,2890.2,2967.0,2944.05
2020-10-29,2918.95,2885.0,2934.0,2925.35
2020-10-30,2940.0,2880.1,2963.2,2886.9
2020-11-02,2918.0,2822.45,2934.85,2843.7
2020-11-03,2855.2,2855.2,2929.95,2914.85
2020-11-04,2905.0,2882.4,2947.75,2926.1
2020-11-05,2951.0,2927.0,2970.0,2949.3
2020-11-06,2960.0,2955.0,3000.0,2977.4
2020-11-09,2990.0,2980.0,3022.0,3001.95
2020-11-10,3015.0,2967.0,3022.5,2997.5
2020-11-11,3017.7,2986.55,3040.0,3023.1
2020-11-12,3025.0,2996.25,3040.9,3017.45
2020-11-13,3010.0,2995.6,3048.0,3040.75
2020-11-14,3055.65,3030.0,3065.0,3041.9
2020-11-17,3034.0,2996.45,3048.9,3045.15
2020-11-18,3055.8,3003.9,3055.8,3037.9
2020-11-19,3033.0,3010.0,3056.5,3034.25
2020-11-20,3033.0,3022.0,3085.0,3058.55
2020-11-23,3068.0,3030.6,3085.0,3077.75
2020-11-24,3077.0,3053.0,3122.0,3095.7
2020-11-25,3100.0,3041.0,3160.0,3051.25
2020-11-26,3053.0,3053.0,3150.0,3129.2
2020-11-27,3144.9,3135.7,3249.0,3173.55
2020-12-01,3175.1,3161.0,3248.95,3243.65
2020-12-02,3243.65,3221.5,3348.0,3338.15
2020-12-03,3368.7,3281.0,3371.2,3294.4
2020-12-04,3298.3,3288.2,3344.55,3311.4
2020-12-07,3311.4,3267.8,3335.0,3319.55
2020-12-08,3320.0,3300.55,3384.75,3326.2
2020-12-09,3335.0,3300.0,3353.65,3306.55
2020-12-10,3306.2,3272.05,3319.95,3290.85
2020-12-11,3295.6,3285.55,3337.15,3327.65
2020-12-14,3327.65,3265.0,3334.55,3289.0
2020-12-15,3284.0,3262.0,3347.2,3271.65
2020-12-16,3289.0,3252.0,3308.45,3303.5
2020-12-17,3307.1,3258.0,3330.0,3270.45
2020-12-18,3275.9,3270.9,3363.0,3347.55
2020-12-21,3352.5,3198.5,3355.0,3238.25
2020-12-22,3245.0,3172.0,3285.0,3265.3
2020-12-23,3281.0,3261.0,3318.95,3309.65
2020-12-24,3318.0,3316.05,3423.55,3374.75
2020-12-28,3388.0,3374.0,3422.0,3414.7
2020-12-29,3433.0,3420.05,3459.9,3431.55
2020-12-30,3437.2,3405.25,3472.85,3448.15
2020-12-31,3464.95,3426.85,3464.95,3444.05
2021-01-01,3446.0,3446.0,3494.0,3481.25
2021-01-04,3490.0,3465.0,3528.0,3522.45
2021-01-05,3500.25,3475.0,3505.0,3492.65
2021-01-06,3492.65,3435.9,3527.0,3462.7
2021-01-07,3500.0,3428.25,3507.35,3437.95
2021-01-08,3469.0,3438.05,3544.6,3529.15
2021-01-11,3531.0,3521.0,3634.55,3617.35
2021-01-12,3611.95,3558.1,3642.8,3624.25
2021-01-13,3624.25,3577.0,3633.0,3600.9
2021-01-14,3600.0,3545.0,3658.65,3576.05
2021-01-15,3588.0,3541.0,3623.0,3580.3
2021-01-18,3552.0,3505.0,3618.05,3563.75
2021-01-19,3565.75,3561.1,3664.0,3641.0
2021-01-20,3640.0,3629.35,3692.8,3643.95
2021-01-21,3672.0,3655.2,3807.0,3703.3
2021-01-22,3749.95,3740.05,4130.0,4089.5
2021-01-25,4150.0,4060.0,4210.0,4168.95
2021-01-27,4133.4,4108.1,4236.65,4146.35
2021-01-28,4080.0,4076.6,4190.0,4135.8
2021-01-29,4168.0,3990.0,4205.35,4005.8
2021-02-01,4064.0,3975.05,4141.0,4114.7
2021-02-02,4155.8,4117.25,4271.15,4201.45
2021-02-03,4205.0,4160.1,4259.15,4236.35
2021-02-04,4236.35,4200.0,4361.4,4223.5
2021-02-05,4260.0,4161.0,4272.8,4231.25
2021-02-08,4231.45,4195.0,4258.5,4237.45
2021-02-09,4228.4,4145.0,4238.0,4154.9
2021-02-10,4160.0,4100.1,4215.0,4151.55
2021-02-11,4155.0,4126.45,4202.4,4181.9
2021-02-12,4179.0,4117.0,4195.8,4136.05
2021-02-15,4152.2,4111.65,4194.65,4122.3
2021-02-16,4130.0,4124.0,4177.6,4132.85
2021-02-17,4117.0,4111.0,4205.0,4165.7
2021-02-18,4200.0,4102.1,4200.0,4115.45
2021-02-19,4106.0,3977.2,4106.7,4001.1
2021-02-22,4010.0,3926.85,4040.0,3971.55
2021-02-23,3952.0,3890.2,3998.7,3912.25
2021-02-24,3927.0,3855.35,3950.0,3931.85
2021-02-25,3936.0,3910.05,3980.0,3944.8
2021-02-26,3910.5,3773.05,3943.1,3798.7
2021-03-01,3798.7,3751.0,3858.8,3814.05
2021-03-02,3822.0,3781.5,3962.15,3944.05
2021-03-03,3985.0,3863.6,3985.0,3901.1
2021-03-04,3875.0,3841.0,3927.6,3879.05
2021-03-05,3852.1,3821.75,3913.25,3852.85
2021-03-08,3848.0,3770.0,3848.0,3798.75
2021-03-09,3802.2,3776.0,3829.7,3798.75
2021-03-10,3820.0,3802.0,3879.0,3867.55
2021-03-12,3878.0,3734.8,3878.0,3746.4
2021-03-15,3775.0,3621.05,3775.0,3664.65
2021-03-16,3673.15,3635.0,3690.0,3654.45
2021-03-17,3650.0,3555.8,3678.0,3569.6
2021-03-18,3598.0,3565.0,3692.95,3664.5
2021-03-19,3653.95,3570.2,3673.0,3650.05
2021-03-22,3650.2,3634.3,3685.0,3664.75
2021-03-23,3665.55,3641.25,3709.95,3678.35
2021-03-24,3661.0,3590.95,3698.0,3603.55
2021-03-25,3615.0,3497.0,3615.0,3501.6
2021-03-26,3517.1,3517.1,3619.25,3600.05
2021-03-30,3604.25,3581.35,3674.75,3666.7
2021-03-31,3650.0,3612.05,3683.6,3670.6
2021-04-01,3704.0,3690.2,3764.3,3743.05
2021-04-05,3700.05,3576.05,3740.0,3598.5
2021-04-06,3639.95,3602.25,3640.0,3615.5
2021-04-07,3605.0,3596.25,3693.45,3680.2
2021-04-08,3698.95,3645.0,3698.95,3649.8
2021-04-09,3640.0,3625.0,3694.0,3651.3
2021-04-12,3579.5,3480.05,3599.0,3541.0
2021-04-13,3569.0,3515.2,3623.7,3602.45
2021-04-15,3602.45,3526.1,3655.55,3597.5
2021-04-16,3580.0,3569.95,3657.5,3634.65
2021-04-19,3525.2,3447.0,3562.0,3515.55
2021-04-20,3585.35,3555.1,3624.3,3600.9
2021-04-22,3594.8,3573.0,3694.0,3681.4
2021-04-23,3680.0,3640.0,3709.6,3672.5
2021-04-26,3682.2,3676.0,3749.0,3738.85
2021-04-27,3738.85,3727.2,3798.0,3785.5
